###################################################################################
#
# Mesen Game Database
#
# Automatically generated database based on Nestopia's DB and NesCartDB
#
# Generated on 2022-07-21 using:
#     -NewRisingSun's NES 2.0 header database (2021-12-25)
#     -NesCartDB (dated 2017-08-21)
#     -Nestopia UE's latest DB (dated 2015-10-22) 
# 
# Fields: CRC, System, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, WorkRamSize, SaveRamSize, Battery, Mirroring, Controller Type, Bus Conflicts, SubMapper, VsSystemType, PpuModel
#
###################################################################################
076F3439,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
0775DC68,NesNtsc,,,,150,32,16,0,0,0,0,h,1,,0,,
077A9F0E,NesNtsc,,,,210,128,128,0,0,0,0,v,1,,1,,
077B7DE8,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
07873DFF,NesNtsc,,,,319,128,64,0,0,0,0,h,1,,0,,
078864F2,Famicom,,,,3,32,32,0,0,0,0,h,1,,2,,
078B3E8E,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
078CED30,Famicom,HVC-SKROM,HVC-SKROM-05,MMC1B2,1,128,128,0,0,8,1,h,1,,0,,
07910BF9,Famicom,HVC-UNROM,HVC-UNROM-09,,2,128,0,8,0,0,0,v,1,,2,,
0794F2A5,Famicom,HVC-SUROM,HVC-SUROM-01,MMC1B2,1,512,0,8,0,8,1,h,1,,0,,
07964C82,NesNtsc,,,,1,128,128,0,0,8,1,h,1,,0,,
07977186,Famicom,HVC-SLRROM,HVC-SLRROM-01,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
0799EE91,Dendy,,,,178,512,0,8,0,8,1,h,1,,0,,
07A2F3B2,VsSystem,,,,99,40,16,0,2,0,0,4,7,,0,0,10
07AC930F,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
07B2B315,NesNtsc,,,,295,512,512,0,0,0,0,h,1,,0,,
07B5429D,VT02,,,,256,32,32,0,0,0,0,h,1,,1,,
07B7EDA9,Dendy,,,,227,1024,0,8,0,8,1,h,1,,0,,
07C2D171,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
07C98AB5,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
07CC0E99,NesNtsc,,,,3,32,16,0,0,0,0,h,16,,2,,
07D3F6CB,NesNtsc,BMC-FK23C,,,176,1024,1024,0,0,0,0,h,1,,1,,
07D92C31,Famicom,,,,118,256,128,0,0,8,1,h,1,,0,,
07DE2720,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
07E4A67E,NesNtsc,,,,6,160,0,32,8,0,0,v,1,,4,,
07E8D0CF,NesPal,,,,1,128,0,8,8,0,0,h,1,,0,,
07EB2C12,Famicom,,,,208,128,256,0,0,0,0,h,1,,0,,
07ED3F95,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
07F52BEB,NesNtsc,,,,57,128,128,0,0,0,0,h,1,,0,,
07F76EB8,NesNtsc,,,,1,256,0,8,0,0,0,h,1,,0,,
0808BAA6,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
0809E07E,Famicom,,,,2,128,0,8,0,0,0,v,1,,2,,
081CAAFF,Dendy,,,,558,512,0,8,0,8,1,h,1,,0,,
081E8023,Dendy,,,,434,1024,0,8,0,0,0,h,1,,0,,
082626ED,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
082778E6,NesNtsc,,,,91,128,512,0,0,0,0,v,1,,1,,
083AEA82,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
083B089D,NesNtsc,,,,562,128,128,0,0,0,0,v,1,,5,,
083E4FC1,NesPal,NES-TSROM,NES-TSROM-08,MMC3C,4,128,128,0,8,0,0,h,1,,0,,
08439D55,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
0848823B,NesNtsc,,,,561,256,0,32,8,0,0,v,1,,1,,
084F61CD,Famicom,NAMCOT-3301,3301,,0,8,8,0,0,0,0,h,1,,0,,
0851843D,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
08529D4A,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
08598049,NesNtsc,,,,1,128,0,8,8,0,0,h,1,,0,,
085B7023,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
085DE7C9,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
086BC4B7,NesNtsc,,,,228,32,512,0,0,0,0,h,1,,0,,
087211F9,Famicom,,,,196,128,128,0,0,0,0,h,1,,0,,
0878A7EE,Dendy,,,,164,512,0,8,0,0,1,h,1,,0,,
0881169E,NesNtsc,,,,176,512,512,0,8,0,0,h,42,,0,,
0889A5B1,NesNtsc,,,,23,256,128,0,0,0,0,h,1,,3,,
0897021B,Famicom,SUNSOFT-FME-7,GRM-E301,SUNSOFT-5B,69,128,256,0,0,0,0,h,1,,0,,
089B6CCE,NesNtsc,,,,25,256,256,0,0,8,1,h,1,,3,,
089C295D,NesNtsc,,,,348,512,512,0,0,0,0,h,1,,0,,
089E97B2,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
08A4817D,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
08AB020E,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
08BEF342,VT02,,,,256,32,32,0,0,0,0,h,1,,1,,
08CF510F,Famicom,,,,83,128,256,0,0,0,0,h,1,,0,,
08D53FEC,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
08D5A6EC,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
08D9DDAB,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
08DBCC77,NesNtsc,,,,176,128,64,0,0,0,0,h,1,,1,,
08E11357,Famicom,,,,3,32,8,0,0,0,0,v,1,,2,,
08EFD5B1,NesNtsc,,,,562,32,32,0,0,0,0,h,1,,5,,
08F3544B,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
08FA5A4E,NesNtsc,,,,1,256,0,8,0,0,0,h,1,,0,,
08FBF3F0,Dendy,,,,162,1024,0,8,0,8,1,h,1,,0,,
0902C8F0,Famicom,HVC-SKROM,HVC-SKROM-01,MMC1A,1,128,128,0,0,8,1,h,1,,0,,
090568DF,NesNtsc,,,,0,32,8,0,0,0,0,v,8,,0,,
09085229,NesNtsc,,,,562,256,0,32,8,0,0,v,1,,1,,
090AFA23,NesNtsc,,,,344,512,512,0,0,0,0,h,1,,0,,
090C0C17,NesNtsc,,,,42,128,128,0,0,0,0,v,1,,0,,
09172016,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
091A6A4C,Playchoice,,,,1,256,0,8,8,0,0,h,1,,0,,
091ED5A9,Famicom,HVC-TLROM,HVC-TLROM-02,MMC3A,4,128,128,0,0,0,0,h,1,,0,,
092C6FE2,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
092EC15C,Famicom,HVC-CNROM,HVC-CNROM-256K-01,,3,32,16,0,0,0,0,v,1,,2,,
0930349E,Dendy,,,,241,512,0,8,8,0,0,v,38,,0,,
0939852F,NesNtsc,NES-SNROM,NES-SNROM-05,MMC1B2,1,128,0,8,8,0,0,h,2,,0,,
093E845F,Famicom,HVC-SJROM,HVC-SJROM-01,MMC1,1,128,32,0,0,8,1,h,1,,0,,
09475BF9,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
094A4191,NesNtsc,,,,45,512,512,0,0,0,0,h,42,,0,,
094E153D,NesNtsc,,,,0,32,8,0,0,0,0,v,18,,0,,
0955B54C,NesNtsc,AVE-NINA-06,NINA-06,,79,32,32,0,0,0,0,h,1,,0,,
0955D16B,NesNtsc,,,,206,128,64,0,0,0,0,v,1,,0,,
095D8678,Dendy,,,,176,1024,0,8,0,32,1,h,1,,2,,
09663DC5,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
096D8364,NesPal,NES-UNROM,NES-UNROM-10,,2,128,0,8,0,0,0,v,1,,2,,
096FAFDA,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
0973F714,Famicom,,,,1,256,0,8,0,8,1,h,1,,0,,
09740409,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
0985B9BF,NesNtsc,,,,561,256,0,32,8,0,0,v,1,,1,,
09874777,NesNtsc,NES-ANROM,NES-ANROM-01,,7,128,0,8,0,0,0,h,1,,1,,
098BC195,NesNtsc,,,,4,32,8,0,0,0,0,h,1,,0,,
098C672A,Famicom,NAMCOT-163,LROG076-00,163,19,256,256,0,0,8,1,h,1,,3,,
09975865,Dendy,,,,57,128,128,0,0,0,0,h,42,,0,,
099AE6F7,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
099B8CAA,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
09A6FF02,NesNtsc,,,,6,256,0,8,8,0,0,v,1,,2,,
09AD3773,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,1,,
09BB565A,NesNtsc,,,,4,512,256,0,0,8,1,h,1,,0,,
09C083B7,NesNtsc,NES-SLROM,NES-SLROM-03,MMC1A,1,128,128,0,0,0,0,h,1,,0,,
09C1FC7D,Famicom,HVC-SGROM,HVC-SGROM-03,MMC1B2,1,256,0,8,0,0,0,h,1,,0,,
09C31CD4,NesNtsc,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,,11,32,32,0,0,0,0,h,1,,0,,
09C7AED3,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
09CA75FB,NesNtsc,,,,3,32,16,0,0,0,0,v,1,,2,,
09E3DCB4,NesNtsc,,,,125,128,0,8,8,0,0,v,1,,0,,
09E7BBF0,NesNtsc,,,,52,512,512,0,0,0,0,h,1,,0,,
09F2CD3E,NesNtsc,,,,6,256,0,8,8,0,0,v,1,,1,,
09FBAF92,NesNtsc,,,,348,512,512,0,0,0,0,h,1,,0,,
09FC02C7,Dendy,,,,176,1024,0,8,0,32,1,h,1,,2,,
09FFDF45,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B3,1,256,0,8,0,8,1,h,1,,0,,
0A00EF55,NesNtsc,,,,69,256,128,0,0,0,0,h,1,,0,,
0A0121DC,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
0A090C11,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
0A0926BD,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
0A17BCC1,NesNtsc,,,,561,256,0,32,8,0,0,v,1,,1,,
0A199771,Dendy,,,,58,128,64,0,0,0,0,h,42,,0,,
0A1C4A22,NesNtsc,,,,134,512,512,0,0,0,0,h,42,,0,,
0A2259FE,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
0A244228,Dendy,,,,164,512,0,8,2,0,1,h,1,,0,,
0A2BC394,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
0A2F5560,Dendy,,,,15,1024,0,8,0,8,1,h,1,,0,,
0A36FED5,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
0A3FC393,Famicom,HVC-NROM-128,HVC-NROM-02,,0,16,8,0,0,0,0,v,32,,0,,
0A42D84F,Famicom,HVC-UNROM,HVC-UNROM-05,,2,128,0,8,0,0,0,v,1,,2,,
0A486DD7,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
0A4E2EC3,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
0A627849,NesNtsc,,,,368,128,8,0,0,0,0,v,1,,0,,
0A640EEA,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
0A6E9645,NesNtsc,,,,4,64,64,0,0,0,0,h,1,,0,,
0A73A792,Famicom,HVC-SGROM,HVC-SGROM-03,MMC1A,1,256,0,8,0,0,0,h,1,,0,,
0A7D9E37,NesNtsc,,,,551,128,128,0,0,8,1,h,1,,0,,
0A7E62D4,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,256,256,0,0,0,0,h,1,,0,,
0A890341,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
0A8ACDC1,NesNtsc,,,,4,256,128,0,8,0,0,h,1,,0,,
0A90D4A3,NesNtsc,,,,118,128,128,0,0,0,0,h,1,,0,,
0A9329B5,Dendy,,,,241,256,0,8,0,0,0,v,38,,0,,
0A9808AE,Dendy,,,,514,1024,0,8,8,0,0,h,1,,0,,
0AA1D73D,NesNtsc,,,,4,128,256,0,0,8,1,h,1,,0,,
0AA209C0,NesNtsc,,,,2,64,0,8,0,0,0,h,1,,2,,
0AA49929,Dendy,,,,4,256,256,0,0,0,0,h,1,,0,,
0AB26DB6,NesNtsc,COLORDREAMS-74*377,BC6,,11,128,128,0,0,0,0,v,1,,0,,
0AB2E826,NesNtsc,,,,283,256,0,8,0,0,0,v,1,,0,,
0ABC7758,NesNtsc,,,,30,128,0,32,0,0,1,h,2,,0,,
0ABDD5CA,Famicom,,,,1,128,0,8,8,0,0,h,3,,0,,
0AC1AA8F,NesNtsc,NES-UNROM,NES-UN-ROM-03,,2,128,0,8,0,0,0,v,1,,2,,
0AC65C40,NesNtsc,,,,6,256,0,128,8,0,0,v,1,,1,,
0ACC007E,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
0ACFC3CD,NesNtsc,,,,132,32,32,0,0,0,0,h,1,,0,,
0ACFC590,NesNtsc,,,,235,4096,0,8,0,0,0,h,42,,0,,
0ADF59CB,NesNtsc,,,,141,64,32,0,0,0,0,h,1,,0,,
0AE3476B,NesNtsc,,,,3,32,16,0,0,0,0,v,1,,2,,
0AE3CC5E,Famicom,HVC-TKROM,HVC-TKROM-02,MMC3B,4,128,128,0,0,8,1,h,1,,0,,
0AE6C9E2,NesNtsc,NES-UNROM,NES-UNROM-09,,2,128,0,8,0,0,0,v,1,,2,,
0AEA38F7,NesNtsc,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,,11,64,64,0,0,0,0,v,1,,0,,
0AED41CC,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
0AF29397,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
0AF43D3D,NesNtsc,,,,52,512,512,0,0,0,0,h,1,,0,,
0AFB395E,Famicom,HVC-ELROM,HVC-ELROM-01,MMC5,5,128,128,0,0,0,0,h,8,,0,,
0B01C96D,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
0B0C4573,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
0B0E128F,NesNtsc,NES-EVENT,NES-EVENT-02,MMC1B2,105,256,0,8,8,0,0,h,1,,0,,
0B13658B,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
0B1A8E70,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
0B1E9726,Dendy,,,,558,1024,0,8,0,8,1,v,1,,0,,
0B2CF73F,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
0B336F43,NesNtsc,,,,215,512,512,0,0,0,0,h,1,,0,,
0B3513A0,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
0B395AA2,NesNtsc,,,,228,512,512,0,0,0,0,h,1,,0,,
0B3BD9E3,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
0B3D7B44,NesNtsc,,,,3,32,16,0,0,0,0,h,1,,2,,
0B404915,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
0B58880C,Famicom,HVC-NROM-128,3I,,0,16,8,0,0,0,0,h,1,,0,,
0B5F9960,NesNtsc,,,,562,256,128,0,8,0,0,v,1,,1,,
0B6443D4,Famicom,,,,4,256,256,0,0,0,0,h,1,,0,,
0B68D6E7,NesNtsc,,,,562,32,0,32,8,0,0,v,1,,1,,
0B696A41,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
0B6E91DD,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
0B75F4FB,NesNtsc,,,,0,16,8,0,0,8,1,h,1,,0,,
0B7FFE6A,NesNtsc,,,,1,128,128,,0,0,0,,,,,,
0B870325,NesNtsc,,,,2,128,0,8,0,0,0,h,1,,2,,
0B8E8649,Famicom,HVC-UNROM,HVC-UNROM-02,,2,128,0,8,0,0,0,v,1,,2,,
0B8F8128,NesPal,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,28,,0,,
0B9732B0,Dendy,,,,249,256,256,0,0,8,1,h,1,,0,,
0BA0737B,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
0BAA5AB6,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
0BB4FD7A,Famicom,,,,236,512,0,8,0,0,0,h,42,,0,,
0BB5B3A0,Famicom,,,,66,128,32,0,0,0,0,h,1,,0,,
0BBF80CB,Famicom,TAITO-X1-017,P3-044B,X1-017,82,128,256,0,0,8,1,h,1,,0,,
0BBFF5CB,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
0BC3AEF9,VT03,,,,256,32,16,0,0,0,0,h,1,,1,,
0BCAA4D7,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,256,256,0,0,0,0,h,1,,0,,
0BD2BCC2,VT03,,,,256,16,16,0,0,0,0,h,1,,1,,
0BDD8DD9,NesNtsc,NES-ANROM,NES-ANROM-03,,7,128,0,8,0,0,0,h,1,,1,,
0BE0A328,Famicom,,,,157,256,0,8,0,0,0,h,1,,0,,
0BE5995C,NesNtsc,,,,66,128,32,0,0,0,0,v,1,,0,,
0BEC577A,NesNtsc,,,,45,2048,2040,0,8,0,0,h,42,,0,,
0BED1622,NesNtsc,,,,3,32,32,0,0,0,0,h,1,,2,,
0BF2B8B1,NesPal,,,,4,128,128,0,0,0,0,h,1,,0,,
0BF306D1,Famicom,,,,4,128,128,,0,0,0,,,,,,
0BF31DD8,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
0BF5F232,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
0BFCE1A9,NesNtsc,,,,136,32,32,0,0,0,0,h,1,,0,,
0C02AEE8,NesNtsc,,,,308,128,128,0,0,0,0,h,1,,0,,
0C0A0ECD,VT369,,,,425,131072,0,0,0,0,0,h,1,,13,,
0C0E7D3F,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
0C1792DA,Famicom,NAMCOT-163,110F0,163,19,128,128,0,0,0,1,h,1,,2,,
0C198E1B,NesNtsc,,,,52,512,512,0,0,0,0,h,1,,0,,
0C1FE23D,Famicom,,,,0,32,8,0,0,0,0,v,1,,0,,
0C222495,NesNtsc,MLT-ACTION52,023-N507,4520,228,1536,512,0,0,0,0,h,1,,0,,
0C2E7863,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,256,128,0,0,0,0,h,1,,0,,
0C401790,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B2,1,128,0,8,8,0,0,h,3,,0,,
0C41C069,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
0C462638,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
0C473B5B,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
0C47946D,Famicom,NAMCOT-175,60-19,175,210,128,128,0,0,0,0,v,1,,1,,
0C48BADE,NesNtsc,,,,34,512,0,8,0,0,0,v,1,,2,,
0C504EF5,NesNtsc,,,,1,128,128,0,0,8,1,h,1,,0,,
0C548E97,NesPal,,,,0,16,8,0,0,0,0,v,1,,0,,
0C54AB9D,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
0C5A6297,Famicom,SUNSOFT-3,UNK-SUNSOFT-FZII,Sunsoft-3,67,128,128,0,0,0,0,h,1,,0,,
0C5BAF4B,NesNtsc,,,,30,512,0,8,0,0,1,v,1,,0,,
0C5F3973,NesPal,,,,0,32,8,0,0,0,0,h,1,,0,,
0C5F40A6,Famicom,,,,4,256,256,,0,0,0,,,,,,
0C622F87,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
0C661EA1,NesNtsc,,,,157,256,0,8,0,0,0,h,1,,0,,
0C783F0C,NesPal,NES-NROM-128,NES-NROM-128-03,,0,16,8,0,0,0,0,h,1,,0,,
0C7A7B3E,Famicom,,,,0,32,8,0,0,0,0,v,1,,0,,
0C7E94C3,Famicom,,,,56,256,128,0,8,0,0,h,1,,0,,
0C8331C5,NesNtsc,,,,83,256,512,0,0,0,0,h,1,,1,,
0C84E78B,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
0C87BBF5,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
0C918A65,Famicom,KONAMI-NROM-128,400302V,,0,16,8,0,0,0,0,h,1,,0,,
0C928C0E,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
0CA0E589,NesNtsc,,,,184,32,16,0,0,0,0,v,1,,0,,
0CADB202,NesNtsc,,,,2,64,0,8,0,0,0,h,1,,2,,
0CBB550D,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
0CC9FFEC,Famicom,KONAMI-VRC-2,350926,VRC2,23,128,128,0,0,0,0,h,1,,3,,
0CD4F487,NesNtsc,,,,6,256,0,128,8,0,0,v,1,,1,,
0CD79B71,Famicom,HVC-CNROM,N04,,3,32,32,0,0,0,0,h,1,,2,,
0CE9CA00,NesNtsc,,,,4,64,128,0,0,8,1,h,1,,0,,
0CEB9526,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
0CEFF14F,NesNtsc,,,,6,128,0,8,8,0,0,v,21,,0,,
0CF42E69,Famicom,BANDAI-LZ93D50+24C01,DRAGON BALL Z-B,FCG-3,159,128,128,0,0,0,1,h,1,,0,,
0CF47926,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
0D14285A,NesPal,NES-UNROM,NES-UNROM-10,,2,128,0,8,0,0,0,v,1,,2,,
0D15687D,NesNtsc,,,,141,256,256,0,0,0,0,h,1,,0,,
0D203DE5,NesNtsc,,,,141,256,256,0,0,0,0,h,1,,0,,
0D27648F,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
0D2E5680,Dendy,,,,15,512,0,8,0,8,1,h,1,,0,,
0D3482D7,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,256,128,0,0,0,0,h,1,,0,,
0D393D8A,NesNtsc,,,,411,512,512,0,0,0,0,h,1,,0,,
0D473EE6,NesNtsc,,,,186,256,0,8,64,0,0,4,1,,0,,
0D52E2E6,NesNtsc,,,,6,256,0,8,8,0,0,v,1,,2,,
0D5CCE53,NesNtsc,,,,1,32,0,8,0,8,1,h,1,,0,,
0D5E0978,NesNtsc,,,,313,512,512,0,0,0,0,h,1,,0,,
0D6002CB,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
0D65E7C7,Famicom,SUNSOFT-5B,FC-GMK,SUNSOFT-5B,69,256,128,0,0,0,0,h,1,,0,,
0D6F3712,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
0D71192B,NesNtsc,,,,30,512,0,32,0,0,0,h,1,,0,,
0D77A2A4,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
0D7856B4,NesNtsc,,,,268,512,0,128,0,0,0,h,1,,0,,
0D8E3A13,NesNtsc,,,,561,256,0,32,8,0,0,v,1,,1,,
0D98DB53,Famicom,,,,114,256,256,0,0,0,0,h,1,,0,,
0D9AE579,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
0D9BF742,Dendy,,,,4,128,128,0,0,0,0,h,1,,0,,
0D9F5BD1,NesNtsc,NES-SNROM,NES-SNROM-05,MMC1B2,1,256,0,8,0,8,1,h,1,,0,,
0DA00298,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,256,128,0,0,0,0,h,1,,0,,
0DA0E723,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
0DA28A50,NesPal,NES-CNROM,NES-CNROM-06,,3,32,32,0,0,0,0,h,12,,2,,
0DA5E32E,Famicom,JALECO-JF-10,JF-10,,87,32,32,0,0,0,0,v,1,,0,,
0DB4B382,Famicom,JALECO-JF-24,JF-24A,SS88006,18,128,128,0,0,0,0,h,1,,0,,
0DBC1BFE,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
0DBEB1F6,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
0DBFF515,Dendy,,,,176,512,256,8,0,32,1,h,1,,2,,
0DC36AA4,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
0DC53188,Famicom,HVC-SGROM,HVC-SGROM-03,MMC1A,1,256,0,8,0,0,0,h,1,,0,,
0DC6029D,NesNtsc,,,,45,1024,1024,0,0,0,0,h,42,,0,,
0DCAF74A,NesNtsc,,,,361,512,512,0,0,0,0,h,1,,0,,
0DF38D2B,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
0DF8931B,NesNtsc,,,,561,512,0,32,8,0,0,v,1,,1,,
0DF8F584,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
0DFF84DF,NesNtsc,,,,227,512,0,8,0,0,0,h,42,,0,,
0E004847,Playchoice,,,,1,128,128,0,0,0,0,h,1,,0,,
0E0060C8,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
0E0C8278,Dendy,,,,249,256,256,0,0,0,0,h,1,,0,,
0E1032AA,NesNtsc,,,,4,256,128,0,8,0,0,h,1,,0,,
0E153C87,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
0E1683C5,Famicom,TAITO-X1-005,P3-034A,X1-005,80,128,128,0,0,0,1,h,1,,0,,
0E197A5E,Famicom,,,,0,32,8,0,0,0,0,h,1,,0,,
0E25EBE9,Dendy,,,,165,512,128,4,0,8,1,h,1,,0,,
0E263D47,NesNtsc,,,,23,128,512,0,0,0,0,h,1,,1,,
0E30EAC6,NesNtsc,,,,3,32,16,0,0,0,0,h,16,,2,,
0E3A8F05,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
0E3B1D39,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
0E3B9491,NesNtsc,,,,3,32,16,0,0,0,0,v,1,,2,,
0E52E198,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
0E583928,NesNtsc,,,,561,256,0,8,8,0,0,v,1,,2,,
0E598956,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
0E66F0CD,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
0E6EB220,NesNtsc,,,,2,64,0,16,0,0,0,v,1,,2,,
0E76E4C1,Famicom,,,,190,256,128,0,8,0,0,v,1,,0,,
0E789184,NesNtsc,,,,134,512,512,0,0,0,0,h,1,,0,,
0E789EBD,VT03,,,,256,16,48,0,0,0,0,h,1,,1,,
0E7B6CC6,NesNtsc,,,,4,256,128,0,8,0,0,h,1,,0,,
0E7E9309,NesNtsc,,,,189,128,128,0,0,0,0,h,1,,0,,
0E816FD7,NesNtsc,,,,45,1024,1024,0,8,0,0,h,1,,0,,
0E824AA7,VT369,,,,256,8192,0,0,0,0,0,h,1,,13,,
0E86CDB9,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
0E8766DC,NesNtsc,,,,176,512,512,0,0,0,0,h,42,,0,,
0E87B8D7,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
0E87DAAE,NesNtsc,,,,434,512,0,8,0,0,0,h,1,,0,,
0E88C118,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
0E891078,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
